新闻类别	标题	发布时间	链接详情	新闻内容
military	海军航空大学某训练团组织高强度多课目飞行训练	2023-10-31	http://military.people.com.cn/n1/2023/1031/c1011-40107072.html	该团领导表示，战场所需，训练所向。通过持续开展高难课目训练，能够最大限度提升飞行员的战场态势感知和临机决策能力，使他们更好地适应未来作战需求，加快完成从飞行员到海空战斗员的转变。（蓝鹏飞、晏辉明摄影报道）
military	第十届北京香山论坛开幕 张又侠作主旨发言	2023-10-30	http://military.people.com.cn/n1/2023/1030/c1011-40106491.html	人民网北京10月30日电 第十届北京香山论坛30日在北京国际会议中心开幕。中央军委副主席张又侠出席开幕式并作主旨发言。
military	第十届北京香山论坛开幕 张又侠作主旨发言	2023-10-30	http://military.people.com.cn/n1/2023/1030/c1011-40106491.html	张又侠说，中国军队期待同各方同心协力，持续深化安全互信，共同完善安全架构，携手加强安全治理，务实推进安全合作，落实好践行好全球发展倡议、全球安全倡议、全球文明倡议，共建人类安全共同体，为变乱交织的世界注入更多确定性、稳定性和正能量。
military	第十届北京香山论坛开幕 张又侠作主旨发言	2023-10-30	http://military.people.com.cn/n1/2023/1030/c1011-40106491.html	张又侠说，面对变乱交织的世界，各国休戚与共、安危共担。要坚持合作共赢、和合共生，以促进持久和平，尊重彼此主权和领土完整，尊重彼此核心利益和重大关切，尊重各国人民自主选择的发展道路和社会制度，重视和照顾各国合理关切，坚持通过对话协商化解分歧，不能把自己的意志强加于人，不能把自己的利益凌驾于人，不能把自己的安全建立在别人不安全之上，更不能在重大敏感问题上故意挑衅别国。台湾问题是中国核心利益中的核心，一个中国原则是国际社会的普遍共识，无论谁想把台湾以任何形式从中国分裂出去，中国军队都决不答应、决不手软。
military	第十届北京香山论坛开幕 张又侠作主旨发言	2023-10-30	http://military.people.com.cn/n1/2023/1030/c1011-40106491.html	中央军委联合参谋部参谋长刘振立出席开幕式。
military	第十届北京香山论坛开幕 张又侠作主旨发言	2023-10-30	http://military.people.com.cn/n1/2023/1030/c1011-40106491.html	第十届北京香山论坛的主题是“共同安全、持久和平”，共有99个官方代表团、19国国防部长、14国军队总长（国防军司令）、6个国际组织代表及专家学者和各国观察员等1800余名嘉宾出席。
military	第十届北京香山论坛开幕 张又侠作主旨发言	2023-10-30	http://military.people.com.cn/n1/2023/1030/c1011-40106491.html	论坛欢迎晚宴29日在北京举行，张又侠出席并致辞。（王逸涛、梅常伟、陈羽）
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	人民网北京10月26日电 （陈羽）今天下午举行的国防部例行记者会上，国防部新闻局局长、国防部新闻发言人吴谦大校回答了记者提问。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	有记者提问：据报道，中央军委日前印发《军队文职人员待遇保障暂行规定》（以下简称《规定》）。请进一步介绍《规定》的具体情况和主要创新点。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	吴谦介绍，近日，中央军委印发《军队文职人员待遇保障暂行规定》，自2023年10月15日起正式施行。《规定》的出台，将进一步提高军队文职人员待遇保障，对于延揽社会优秀人才献身强军事业、激发文职人员活力动力、促进文职人员队伍高质量发展，将发挥重要作用。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	《规定》共10章55条，主要内容有7个方面：
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	文职人员享受参加政治生活、获得荣誉表彰等政治待遇，按照岗位等级享受相应的办公用房、公务用车、通信补助等工作待遇。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	建立工资正常增长机制，健全绩效薪酬体系。其中，符合规定条件的高层次人才可以实行年薪制等市场化薪酬制度，技术密集型单位可以发放绩效工资，文职人员可以按照规定享受科技成果转化收益等与实际贡献挂钩的薪酬待遇。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	施行社会化、货币化保障，按照规定享受住房公积金和按月发放的住房补贴等住房货币待遇，符合条件的可以住用军队集体宿舍或者租住家庭公寓，优先租购共有产权房等地方保障性住房。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	在享受职工基本医保待遇基础上，管理类和专业技术类文职人员参照公务员医疗补助水平建立医疗补助制度，专业技能类文职人员按照军队规定享受医疗补助。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	平时参加机关事业单位工作人员社会保险并享受相应待遇，重要人才可以按照规定购买商业保险。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	按照军队规定享受年休假、探亲假等假期，以及看望慰问、困难救济、子女保教、夫妻分居补助等军队普惠性福利。办理落户、工作居住证和配偶子女随迁等，与用人单位所在地机关事业单位工作人员同等对待。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	因公牺牲或者病故的，按照国家和军队规定享受相应抚恤待遇。按照规定享受交通出行等优待。
military	国防部：军队文职人员待遇保障将进一步提高	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104244.html	吴谦强调，文职人员是军队人员的重要组成部分，打胜仗离不开“孔雀蓝”。2024年军队文职公开招考报名工作正在进行，我们欢迎更多有志青年加入文职人员队伍，献身国防，成就自我，用青春与汗水书写精彩人生。
military	国防部：国企建立人武部是加强国防建设的客观要求	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104233.html	人民网北京10月26日电 （陈羽）今天下午举行的国防部例行记者会上，国防部新闻局局长、国防部新闻发言人吴谦大校回答了记者提问。
military	国防部：国企建立人武部是加强国防建设的客观要求	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104233.html	有记者提问：据报道，近期，上海城投集团、武汉农业集团等国企成立人民武装部。请问为什么要在这些国企成立人武部？
military	国防部：国企建立人武部是加强国防建设的客观要求	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104233.html	吴谦强调，我们的国防是全民的国防。民兵制度是我国一项传统的基本军事制度，根据宪法和国防法规定，我国公民和企业事业组织、社会组织，都应当依法参加民兵组织、开展民兵工作。国有企业人民武装部是国防体制的组成部分，是党在国企中的武装工作部门，是政府在国企中的兵役工作机构。在国有企业中建立人民武装部，是依法落实民兵制度，履行国防义务，加强国防建设的客观要求。近年来，国有企业人民武装部在加强国防动员和后备力量建设，开展全民国防教育、强化全民国防意识，支援地方抢险救灾、疫情防控，促进经济社会发展中发挥了重要作用，作出了积极贡献。
military	国防部：中国和巴基斯坦将举行“海洋卫士-3”海上联合演习	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104218.html	人民网北京10月26日电 （陈羽）今天下午举行的国防部例行记者会上，国防部新闻局局长、国防部新闻发言人吴谦大校发布了中国和巴基斯坦将举行“海洋卫士-3”海上联合演习的信息。
military	国防部：中国和巴基斯坦将举行“海洋卫士-3”海上联合演习	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104218.html	吴谦介绍，根据年度国际军事合作计划，中国和巴基斯坦将于11月位阿拉伯海北部海空域举行“海洋卫士-3”海上联合演习。此次联演课题为“联合应对海上安全威胁”，期间双方将组织编队运动、临检拿捕、直升机互降、联合搜救、联合反潜、主炮射击等科目演练，安排专业交流、参观互访等活动。这是中巴双方第3次举办该系列演习，旨在进一步深化中巴全天候战略合作伙伴关系和传统友谊，提升两军实战化训练水平。
military	国防部：中方敦促美方为推动两军关系重回正轨创造条件	2023-10-26	http://military.people.com.cn/n1/2023/1026/c1011-40104216.html	人民网北京10月26日电 （陈羽）今天下午举行的国防部例行记者会上，国防部新闻局局长、国防部新闻发言人吴谦大校回答了记者提问。
